date;TE0037;TE0038;TE0039;TE0040;TE0041;TE0042;TE0043;TE0044;TE0045;TE0046;TE0047;TE0048;TE1001;TE1002;TE1003;TE1004;TE0049;TE0050;TE0051;TE0052;TE0053;TE0054;TE0055;TE0056;TE0057;TE0058;TE0059;TE0060;PE0006;
1504337966;102.03000;103.66000;106.51000;118.08000;100.53000;103.03000;107.51000;118.28000;102.39000;104.13000;106.27000;119.11000;100.14000;102.76000;106.97000;118.06000;87.61600;87.54600;87.45800;87.45600;87.45100;87.50100;87.43500;87.42800;99.56900;110.13000;119.60000;128.96001;1003.59998;
1504337979;102.04000;103.66000;106.52000;118.13000;100.55000;103.05000;107.54000;118.33000;102.42000;104.13000;106.28000;119.15000;100.14000;102.76000;106.97000;118.06000;87.62700;87.52700;87.46300;87.45200;87.45100;87.50100;87.43500;87.42800;99.56900;110.13000;119.60000;128.96001;1003.59998;
1504337980;102.04000;103.66000;106.52000;118.13000;100.55000;103.05000;107.54000;118.33000;102.42000;104.13000;106.28000;119.15000;100.14000;102.76000;106.97000;118.06000;87.62700;87.52700;87.46300;87.45200;87.45100;87.47600;87.39700;87.33600;99.59400;110.15000;119.63000;129.00999;1003.59998;
1504337983;102.04000;103.66000;106.52000;118.13000;100.55000;103.05000;107.54000;118.33000;102.42000;104.13000;106.28000;119.15000;100.16000;102.76000;106.97000;118.10000;87.62700;87.52700;87.46300;87.45200;87.45100;87.47600;87.39700;87.33600;99.59400;110.15000;119.63000;129.00999;1003.59998;
1504337984;102.04000;103.66000;106.52000;118.13000;100.55000;103.05000;107.54000;118.33000;102.42000;104.13000;106.28000;119.15000;100.16000;102.76000;106.97000;118.10000;87.62700;87.52700;87.46300;87.45200;87.45100;87.47600;87.39700;87.33600;99.59400;110.15000;119.63000;129.00999;1003.50000;
1504337997;102.04000;103.69000;106.54000;118.17000;100.55000;103.07000;107.54000;118.38000;102.42000;104.14000;106.33000;119.18000;100.16000;102.76000;106.97000;118.10000;87.62800;87.53700;87.47300;87.44900;87.45100;87.47600;87.39700;87.33600;99.59400;110.15000;119.63000;129.00999;1003.50000;
1504337998;102.04000;103.69000;106.54000;118.17000;100.55000;103.07000;107.54000;118.38000;102.42000;104.14000;106.33000;119.18000;100.16000;102.76000;106.97000;118.10000;87.62800;87.53700;87.47300;87.44900;87.44200;87.45900;87.42800;87.40500;99.61300;110.20000;119.65000;129.05000;1003.50000;
1504338002;102.04000;103.69000;106.54000;118.17000;100.55000;103.07000;107.54000;118.38000;102.42000;104.14000;106.33000;119.18000;100.17000;102.81000;106.99000;118.10000;87.62800;87.53700;87.47300;87.44900;87.44200;87.45900;87.42800;87.40500;99.61300;110.20000;119.65000;129.05000;1003.50000;
1504338003;102.04000;103.69000;106.54000;118.17000;100.55000;103.07000;107.54000;118.38000;102.42000;104.14000;106.33000;119.18000;100.17000;102.81000;106.99000;118.14000;87.62800;87.53700;87.47300;87.44900;87.44200;87.45900;87.42800;87.40500;99.61300;110.20000;119.65000;129.05000;1003.29999;
1504338014;102.05000;103.68000;106.56000;118.20000;100.54000;103.06000;107.57000;118.40000;102.37000;104.14000;106.32000;119.22000;100.17000;102.81000;106.99000;118.14000;87.62500;87.53200;87.45900;87.46600;87.44300;87.46400;87.42800;87.40500;99.61300;110.20000;119.65000;129.05000;1003.29999;
1504338015;102.05000;103.68000;106.56000;118.20000;100.54000;103.06000;107.57000;118.40000;102.37000;104.14000;106.32000;119.22000;100.17000;102.81000;106.99000;118.14000;87.62500;87.53200;87.45900;87.46600;87.44300;87.46400;87.42400;87.41600;99.60300;110.18000;119.70000;129.09000;1003.29999;
1504338019;102.05000;103.68000;106.56000;118.20000;100.54000;103.06000;107.57000;118.40000;102.37000;104.14000;106.32000;119.22000;100.18000;102.78000;107.01000;118.15000;87.62500;87.53200;87.45900;87.46600;87.44300;87.46400;87.42400;87.41600;99.60300;110.18000;119.70000;129.09000;1003.29999;
1504338020;102.05000;103.68000;106.56000;118.20000;100.54000;103.06000;107.57000;118.40000;102.37000;104.14000;106.32000;119.22000;100.18000;102.78000;107.01000;118.15000;87.62500;87.53200;87.45900;87.46600;87.44300;87.46400;87.42400;87.41600;99.60300;110.18000;119.70000;129.09000;1003.09998;
1504338032;102.05000;103.71000;106.57000;118.21000;100.55000;103.07000;107.57000;118.41000;102.42000;104.14000;106.34000;119.23000;100.18000;102.78000;107.01000;118.15000;87.62400;87.53700;87.46600;87.46100;87.44200;87.44300;87.43000;87.41600;99.60300;110.18000;119.70000;129.09000;1003.09998;
1504338033;102.05000;103.71000;106.57000;118.21000;100.55000;103.07000;107.57000;118.41000;102.42000;104.14000;106.34000;119.23000;100.18000;102.78000;107.01000;118.15000;87.62400;87.53700;87.46600;87.46100;87.44200;87.44300;87.43000;87.41700;99.61300;110.21000;119.71000;129.11000;1003.09998;
1504338036;102.05000;103.71000;106.57000;118.21000;100.55000;103.07000;107.57000;118.41000;102.42000;104.14000;106.34000;119.23000;100.18000;102.79000;107.03000;118.18000;87.62400;87.53700;87.46600;87.46100;87.44200;87.44300;87.43000;87.41700;99.61300;110.21000;119.71000;129.11000;1003.09998;
1504338038;102.05000;103.71000;106.57000;118.21000;100.55000;103.07000;107.57000;118.41000;102.42000;104.14000;106.34000;119.23000;100.18000;102.79000;107.03000;118.18000;87.62400;87.53700;87.46600;87.46100;87.44200;87.44300;87.43000;87.41700;99.61300;110.21000;119.71000;129.11000;1003.09998;
1504338048;102.06000;103.72000;106.57000;118.23000;100.55000;103.07000;107.59000;118.42000;102.42000;104.15000;106.35000;119.24000;100.18000;102.79000;107.03000;118.18000;87.62500;87.54600;87.46200;87.46200;87.42400;87.47900;87.43700;87.39600;99.62200;110.21000;119.71000;129.11000;1003.09998;
1504338049;102.06000;103.72000;106.57000;118.23000;100.55000;103.07000;107.59000;118.42000;102.42000;104.15000;106.35000;119.24000;100.18000;102.79000;107.03000;118.18000;87.62500;87.54600;87.46200;87.46200;87.42400;87.47900;87.43700;87.39600;99.62200;110.22000;119.73000;129.13000;1003.09998;
1504338052;102.06000;103.72000;106.57000;118.23000;100.55000;103.07000;107.59000;118.42000;102.42000;104.15000;106.35000;119.24000;100.18000;102.80000;107.03000;118.19000;87.62500;87.54600;87.46200;87.46200;87.42400;87.47900;87.43700;87.39600;99.62200;110.22000;119.73000;129.13000;1003.09998;
1504338053;102.06000;103.72000;106.57000;118.23000;100.55000;103.07000;107.59000;118.42000;102.42000;104.15000;106.35000;119.24000;100.18000;102.80000;107.03000;118.19000;87.62500;87.54600;87.46200;87.46200;87.42400;87.47900;87.43700;87.39600;99.62200;110.22000;119.73000;129.13000;1002.79999;
1504338064;102.07000;103.70000;106.58000;118.24000;100.55000;103.08000;107.60000;118.42000;102.41000;104.15000;106.36000;119.25000;100.18000;102.80000;107.03000;118.19000;87.62500;87.53800;87.46600;87.45800;87.44200;87.47900;87.43700;87.39600;99.62200;110.22000;119.73000;129.13000;1002.79999;
1504338066;102.07000;103.70000;106.58000;118.24000;100.55000;103.08000;107.60000;118.42000;102.41000;104.15000;106.36000;119.25000;100.18000;102.80000;107.03000;118.19000;87.62500;87.53800;87.46600;87.45800;87.44200;87.43600;87.40800;87.37600;99.61100;110.23000;119.73000;129.16000;1002.79999;
1504338069;102.07000;103.70000;106.58000;118.24000;100.55000;103.08000;107.60000;118.42000;102.41000;104.15000;106.36000;119.25000;100.18000;102.79000;107.03000;118.19000;87.62500;87.53800;87.46600;87.45800;87.44200;87.43600;87.40800;87.37600;99.61100;110.23000;119.73000;129.16000;1002.79999;
1504338070;102.07000;103.70000;106.58000;118.24000;100.55000;103.08000;107.60000;118.42000;102.41000;104.15000;106.36000;119.25000;100.18000;102.79000;107.03000;118.20000;87.62500;87.53800;87.46600;87.45800;87.44200;87.43600;87.40800;87.37600;99.61100;110.23000;119.73000;129.16000;1003.29999;
1504338081;102.05000;103.72000;106.58000;118.24000;100.55000;103.08000;107.61000;118.44000;102.41000;104.15000;106.36000;119.26000;100.18000;102.79000;107.03000;118.20000;87.63200;87.54900;87.48200;87.45800;87.44200;87.43600;87.40800;87.37600;99.61100;110.23000;119.73000;129.16000;1003.29999;
1504338083;102.05000;103.72000;106.58000;118.24000;100.55000;103.08000;107.61000;118.44000;102.41000;104.15000;106.36000;119.26000;100.18000;102.79000;107.03000;118.20000;87.63200;87.54900;87.48200;87.45800;87.44200;87.43800;87.41200;87.40200;99.61000;110.23000;119.74000;129.14999;1003.29999;
1504338085;102.05000;103.72000;106.58000;118.24000;100.55000;103.08000;107.61000;118.44000;102.41000;104.15000;106.36000;119.26000;100.18000;102.80000;107.03000;118.20000;87.63200;87.54900;87.48200;87.45800;87.44200;87.43800;87.41200;87.40200;99.61000;110.23000;119.74000;129.14999;1003.29999;
1504338088;102.05000;103.72000;106.58000;118.24000;100.55000;103.08000;107.61000;118.44000;102.41000;104.15000;106.36000;119.26000;100.18000;102.80000;107.03000;118.20000;87.63200;87.54900;87.48200;87.45800;87.44200;87.43800;87.41200;87.40200;99.61000;110.23000;119.74000;129.14999;1002.20001;
1504338099;102.07000;103.69000;106.57000;118.25000;100.55000;103.07000;107.58000;118.43000;102.42000;104.15000;106.35000;119.25000;100.18000;102.80000;107.03000;118.20000;87.62800;87.54900;87.48200;87.45800;87.44200;87.43800;87.41200;87.40200;99.61000;110.23000;119.74000;129.14999;1002.20001;
1504338101;102.07000;103.69000;106.57000;118.25000;100.55000;103.07000;107.58000;118.43000;102.42000;104.15000;106.35000;119.25000;100.18000;102.80000;107.03000;118.20000;87.62800;87.53300;87.47600;87.46600;87.44700;87.44000;87.43600;87.35200;99.57900;110.22000;119.74000;129.16000;1002.20001;
1504338105;102.07000;103.69000;106.57000;118.25000;100.55000;103.07000;107.58000;118.43000;102.42000;104.15000;106.35000;119.25000;100.17000;102.77000;107.03000;118.20000;87.62800;87.53300;87.47600;87.46600;87.44700;87.44000;87.43600;87.35200;99.57900;110.22000;119.74000;129.16000;1001.79999;
1504338116;102.05000;103.69000;106.57000;118.24000;100.54000;103.07000;107.57000;118.42000;102.43000;104.16000;106.36000;119.25000;100.17000;102.77000;107.03000;118.20000;87.62800;87.53300;87.47600;87.46600;87.44700;87.44000;87.43600;87.35200;99.57900;110.22000;119.74000;129.16000;1001.79999;
1504338118;102.05000;103.69000;106.57000;118.24000;100.54000;103.07000;107.57000;118.42000;102.43000;104.16000;106.36000;119.26000;100.17000;102.77000;107.03000;118.20000;87.62200;87.53700;87.48300;87.45900;87.42900;87.44100;87.41600;87.38600;99.57700;110.22000;119.75000;129.16000;1001.79999;
1504338122;102.05000;103.69000;106.57000;118.24000;100.54000;103.07000;107.57000;118.42000;102.43000;104.16000;106.36000;119.26000;100.17000;102.79000;107.03000;118.20000;87.62200;87.53700;87.48300;87.45900;87.42900;87.44100;87.41600;87.38600;99.57700;110.22000;119.75000;129.16000;1001.70001;
1504338134;102.05000;103.69000;106.57000;118.24000;100.54000;103.06000;107.57000;118.42000;102.43000;104.15000;106.34000;119.26000;100.17000;102.79000;107.03000;118.20000;87.63000;87.53700;87.48300;87.45900;87.42900;87.44100;87.41600;87.38600;99.57700;110.22000;119.75000;129.16000;1001.70001;
1504338136;102.05000;103.69000;106.57000;118.24000;100.54000;103.06000;107.57000;118.42000;102.43000;104.15000;106.34000;119.26000;100.17000;102.79000;107.03000;118.20000;87.63000;87.54900;87.48500;87.46100;87.40800;87.48800;87.42500;87.38700;99.54100;110.21000;119.72000;129.16000;1001.70001;
1504338140;102.05000;103.69000;106.57000;118.24000;100.54000;103.06000;107.57000;118.42000;102.43000;104.15000;106.34000;119.26000;100.16000;102.76000;107.04000;118.19000;87.63000;87.54900;87.48500;87.46100;87.40800;87.48800;87.42500;87.38700;99.54100;110.21000;119.72000;129.16000;1001.09998;
1504338151;102.05000;103.68000;106.57000;118.24000;100.54000;103.05000;107.56000;118.42000;102.42000;104.14000;106.34000;119.25000;100.16000;102.76000;107.04000;118.19000;87.63800;87.54400;87.46700;87.46100;87.42300;87.48800;87.42500;87.38700;99.54100;110.21000;119.72000;129.16000;1001.09998;
1504338152;102.05000;103.68000;106.57000;118.24000;100.54000;103.05000;107.56000;118.42000;102.42000;104.14000;106.34000;119.25000;100.16000;102.76000;107.04000;118.19000;87.63800;87.54400;87.46700;87.46100;87.42300;87.45500;87.42900;87.41800;99.55700;110.20000;119.71000;129.14999;1001.09998;
1504338156;102.05000;103.68000;106.57000;118.24000;100.54000;103.05000;107.56000;118.42000;102.42000;104.14000;106.34000;119.25000;100.15000;102.80000;107.03000;118.18000;87.63800;87.54400;87.46700;87.46100;87.42300;87.45500;87.42900;87.41800;99.55700;110.20000;119.71000;129.14999;1001.09998;
1504338157;102.05000;103.68000;106.57000;118.24000;100.54000;103.05000;107.56000;118.42000;102.42000;104.14000;106.34000;119.25000;100.15000;102.80000;107.03000;118.18000;87.63800;87.54400;87.46700;87.46100;87.42300;87.45500;87.42900;87.41800;99.55700;110.20000;119.71000;129.14999;1001.00000;
1504338168;102.04000;103.68000;106.56000;118.21000;100.53000;103.05000;107.54000;118.40000;102.42000;104.14000;106.32000;119.25000;100.15000;102.80000;107.03000;118.18000;87.62700;87.54400;87.46400;87.46100;87.42300;87.45500;87.42900;87.41800;99.55700;110.20000;119.71000;129.14999;1001.00000;
1504338169;102.04000;103.68000;106.56000;118.21000;100.53000;103.05000;107.54000;118.40000;102.42000;104.14000;106.32000;119.25000;100.15000;102.80000;107.03000;118.18000;87.62700;87.54400;87.46400;87.47200;87.41800;87.44500;87.42700;87.40100;99.52500;110.19000;119.71000;129.13000;1001.00000;
1504338171;102.04000;103.68000;106.56000;118.21000;100.53000;103.05000;107.54000;118.40000;102.42000;104.14000;106.32000;119.25000;100.14000;102.69000;107.03000;118.18000;87.62700;87.54400;87.46400;87.47200;87.41800;87.44500;87.42700;87.40100;99.52500;110.19000;119.71000;129.13000;1001.00000;
1504338174;102.04000;103.68000;106.56000;118.21000;100.53000;103.05000;107.54000;118.40000;102.42000;104.14000;106.32000;119.25000;100.14000;102.69000;107.00000;118.16000;87.62700;87.54400;87.46400;87.47200;87.41800;87.44500;87.42700;87.40100;99.52500;110.19000;119.71000;129.13000;1000.09998;
1504338184;102.04000;103.67000;106.54000;118.19000;100.50000;103.02000;107.53000;118.37000;102.42000;104.12000;106.32000;119.24000;100.14000;102.69000;107.00000;118.16000;87.62600;87.54700;87.45400;87.47200;87.41800;87.44500;87.42700;87.40100;99.52500;110.19000;119.71000;129.13000;1000.09998;
1504338186;102.04000;103.67000;106.54000;118.19000;100.50000;103.02000;107.53000;118.37000;102.42000;104.12000;106.32000;119.24000;100.14000;102.69000;107.00000;118.16000;87.62600;87.54700;87.45400;87.46200;87.43200;87.48400;87.41000;87.41900;99.51800;110.16000;119.67000;129.12000;1000.09998;
1504338189;102.04000;103.67000;106.54000;118.19000;100.50000;103.02000;107.53000;118.37000;102.42000;104.12000;106.32000;119.24000;100.14000;102.66000;106.99000;118.14000;87.62600;87.54700;87.45400;87.46200;87.43200;87.48400;87.41000;87.41900;99.51800;110.16000;119.67000;129.12000;1000.09998;
1504338190;102.04000;103.67000;106.54000;118.19000;100.50000;103.02000;107.53000;118.37000;102.42000;104.12000;106.32000;119.24000;100.14000;102.66000;106.99000;118.14000;87.62600;87.54700;87.45400;87.46200;87.43200;87.48400;87.41000;87.41900;99.51800;110.16000;119.67000;129.12000;1000.20001;
1504338201;102.03000;103.66000;106.53000;118.17000;100.50000;103.02000;107.51000;118.36000;102.37000;104.11000;106.32000;119.24000;100.14000;102.66000;106.99000;118.14000;87.62600;87.54700;87.45400;87.46200;87.43200;87.48400;87.41000;87.41900;99.51800;110.16000;119.67000;129.12000;1000.20001;
1504338202;102.03000;103.66000;106.53000;118.17000;100.50000;103.02000;107.51000;118.36000;102.37000;104.11000;106.31000;119.21000;100.14000;102.66000;106.99000;118.14000;87.62500;87.54700;87.47300;87.45500;87.41200;87.49300;87.42800;87.39000;99.46000;110.14000;119.65000;129.10001;1000.20001;
1504338207;102.03000;103.66000;106.53000;118.17000;100.50000;103.02000;107.51000;118.36000;102.37000;104.11000;106.31000;119.21000;100.12000;102.64000;106.97000;118.11000;87.62500;87.54700;87.47300;87.45500;87.41200;87.49300;87.42800;87.39000;99.46000;110.14000;119.65000;129.10001;998.58002;
1504338219;102.03000;103.65000;106.51000;118.14000;100.50000;103.00000;107.52000;118.33000;102.38000;104.11000;106.29000;119.19000;100.12000;102.64000;106.97000;118.11000;87.62400;87.52900;87.47400;87.45500;87.41200;87.49300;87.42800;87.39000;99.46000;110.14000;119.65000;129.10001;998.58002;
1504338220;102.03000;103.65000;106.51000;118.14000;100.50000;103.00000;107.52000;118.33000;102.38000;104.11000;106.29000;119.19000;100.12000;102.64000;106.97000;118.11000;87.62400;87.52900;87.47400;87.46600;87.39900;87.45100;87.39600;87.40900;99.46700;110.14000;119.63000;129.06000;998.58002;
1504338223;102.03000;103.65000;106.51000;118.14000;100.50000;103.00000;107.52000;118.33000;102.38000;104.11000;106.29000;119.19000;100.12000;102.62000;106.96000;118.09000;87.62400;87.52900;87.47400;87.46600;87.39900;87.45100;87.39600;87.40900;99.46700;110.14000;119.63000;129.06000;998.58002;
1504338225;102.03000;103.65000;106.51000;118.14000;100.50000;103.00000;107.52000;118.33000;102.38000;104.11000;106.29000;119.19000;100.12000;102.62000;106.96000;118.09000;87.62400;87.52900;87.47400;87.46600;87.39900;87.45100;87.39600;87.40900;99.46700;110.14000;119.63000;129.06000;1000.00000;
1504338235;102.01000;103.66000;106.50000;118.12000;100.47000;103.00000;107.50000;118.32000;102.37000;104.11000;106.29000;119.16000;100.12000;102.62000;106.96000;118.09000;87.62400;87.53500;87.44900;87.46200;87.43900;87.44900;87.39600;87.40900;99.46700;110.14000;119.63000;129.06000;1000.00000;
1504338237;102.01000;103.66000;106.50000;118.12000;100.47000;103.00000;107.50000;118.32000;102.37000;104.11000;106.29000;119.16000;100.12000;102.62000;106.96000;118.09000;87.62400;87.53500;87.44900;87.46200;87.43900;87.44900;87.38300;87.39200;99.46400;110.14000;119.62000;129.06000;1000.00000;
1504338240;102.01000;103.66000;106.50000;118.12000;100.47000;103.00000;107.50000;118.32000;102.37000;104.11000;106.29000;119.16000;100.10000;102.65000;106.93000;118.07000;87.62400;87.53500;87.44900;87.46200;87.43900;87.44900;87.38300;87.39200;99.46400;110.14000;119.62000;129.06000;1000.00000;
1504338242;102.01000;103.66000;106.50000;118.12000;100.47000;103.00000;107.50000;118.32000;102.37000;104.11000;106.29000;119.16000;100.10000;102.65000;106.93000;118.07000;87.62400;87.53500;87.44900;87.46200;87.43900;87.44900;87.38300;87.39200;99.46400;110.14000;119.62000;129.06000;999.12000;
1504338252;102.01000;103.63000;106.51000;118.10000;100.47000;102.98000;107.47000;118.28000;102.36000;104.10000;106.27000;119.14000;100.10000;102.65000;106.93000;118.07000;87.63200;87.52800;87.48400;87.46500;87.42600;87.44900;87.38300;87.39200;99.46400;110.14000;119.62000;129.06000;999.12000;
1504338254;102.01000;103.63000;106.51000;118.10000;100.47000;102.98000;107.47000;118.28000;102.36000;104.10000;106.27000;119.14000;100.10000;102.65000;106.93000;118.07000;87.63200;87.52800;87.48400;87.46500;87.42600;87.44400;87.39700;87.38400;99.43200;110.10000;119.60000;129.05000;999.12000;
1504338257;102.01000;103.63000;106.51000;118.10000;100.47000;102.98000;107.47000;118.28000;102.36000;104.10000;106.27000;119.14000;100.09000;102.59000;106.92000;118.04000;87.63200;87.52800;87.48400;87.46500;87.42600;87.44400;87.39700;87.38400;99.43200;110.10000;119.60000;129.05000;999.12000;
1504338258;102.01000;103.63000;106.51000;118.10000;100.47000;102.98000;107.47000;118.28000;102.36000;104.10000;106.27000;119.14000;100.09000;102.59000;106.92000;118.04000;87.63200;87.52800;87.48400;87.46500;87.42600;87.44400;87.39700;87.38400;99.43200;110.10000;119.60000;129.05000;999.28998;
1504338269;102.01000;103.61000;106.50000;118.07000;100.46000;102.96000;107.46000;118.28000;102.38000;104.09000;106.26000;119.14000;100.09000;102.59000;106.92000;118.04000;87.62500;87.52800;87.48400;87.46500;87.42600;87.44400;87.39700;87.38400;99.43200;110.10000;119.60000;129.05000;999.28998;
1504338271;102.01000;103.61000;106.50000;118.07000;100.46000;102.96000;107.46000;118.28000;102.38000;104.09000;106.26000;119.14000;100.09000;102.59000;106.92000;118.04000;87.62500;87.54900;87.46300;87.46400;87.42500;87.42900;87.41800;87.41800;99.41900;110.10000;119.56000;129.02000;999.28998;
1504338275;102.01000;103.61000;106.50000;118.07000;100.46000;102.96000;107.46000;118.28000;102.38000;104.09000;106.26000;119.14000;100.08000;102.65000;106.92000;118.02000;87.62500;87.54900;87.46300;87.46400;87.42500;87.42900;87.41800;87.41800;99.41900;110.10000;119.56000;129.02000;998.98999;
1504338285;101.98000;103.60000;106.47000;118.05000;100.44000;102.94000;107.46000;118.26000;102.33000;104.09000;106.26000;119.14000;100.08000;102.65000;106.92000;118.02000;87.62500;87.54900;87.46300;87.46400;87.42500;87.42900;87.41800;87.41800;99.41900;110.10000;119.56000;129.02000;998.98999;
1504338287;101.98000;103.60000;106.47000;118.05000;100.44000;102.94000;107.46000;118.26000;102.33000;104.06000;106.25000;119.09000;100.08000;102.65000;106.92000;118.02000;87.66600;87.53300;87.47000;87.47300;87.40800;87.45300;87.42500;87.42600;99.38200;110.07000;119.54000;129.00999;998.98999;
1504338291;101.98000;103.60000;106.47000;118.05000;100.44000;102.94000;107.46000;118.26000;102.33000;104.06000;106.25000;119.09000;100.07000;102.54000;106.90000;117.99000;87.66600;87.53300;87.47000;87.47300;87.40800;87.45300;87.42500;87.42600;99.38200;110.07000;119.54000;129.00999;998.46002;
1504338302;101.98000;103.58000;106.45000;118.02000;100.45000;102.93000;107.44000;118.21000;102.35000;104.05000;106.24000;119.07000;100.07000;102.54000;106.90000;117.99000;87.62200;87.54700;87.46600;87.47300;87.40800;87.45300;87.42500;87.42600;99.38200;110.07000;119.54000;129.00999;998.46002;
1504338303;101.98000;103.58000;106.45000;118.02000;100.45000;102.93000;107.44000;118.21000;102.35000;104.05000;106.24000;119.07000;100.07000;102.54000;106.90000;117.99000;87.62200;87.54700;87.46600;87.44600;87.42600;87.42900;87.40400;87.39800;99.36900;110.07000;119.52000;128.97000;998.46002;
1504338307;101.98000;103.58000;106.45000;118.02000;100.45000;102.93000;107.44000;118.21000;102.35000;104.05000;106.24000;119.07000;100.06000;102.60000;106.88000;117.98000;87.62200;87.54700;87.46600;87.44600;87.42600;87.42900;87.40400;87.39800;99.36900;110.07000;119.52000;128.97000;998.46002;
1504338308;101.98000;103.58000;106.45000;118.02000;100.45000;102.93000;107.44000;118.21000;102.35000;104.05000;106.24000;119.07000;100.06000;102.60000;106.88000;117.98000;87.62200;87.54700;87.46600;87.44600;87.42600;87.42900;87.40400;87.39800;99.36900;110.07000;119.52000;128.97000;999.00000;
1504338318;101.98000;103.59000;106.45000;118.00000;100.44000;102.91000;107.43000;118.20000;102.34000;104.05000;106.21000;119.05000;100.06000;102.60000;106.88000;117.98000;87.62200;87.54700;87.46600;87.44600;87.42600;87.42900;87.40400;87.39800;99.36900;110.07000;119.52000;128.97000;999.00000;
1504338320;101.98000;103.59000;106.45000;118.00000;100.44000;102.91000;107.43000;118.20000;102.34000;104.05000;106.21000;119.05000;100.06000;102.60000;106.88000;117.98000;87.62900;87.52400;87.45700;87.45400;87.41500;87.45100;87.40000;87.34300;99.36500;110.06000;119.50000;128.94000;999.00000;
1504338323;101.98000;103.59000;106.45000;118.00000;100.44000;102.91000;107.43000;118.20000;102.34000;104.05000;106.21000;119.05000;100.04000;102.60000;106.88000;117.98000;87.62900;87.52400;87.45700;87.45400;87.41500;87.45100;87.40000;87.34300;99.36500;110.06000;119.50000;128.94000;999.00000;
1504338324;101.98000;103.59000;106.45000;118.00000;100.44000;102.91000;107.43000;118.20000;102.34000;104.05000;106.21000;119.05000;100.04000;102.55000;106.86000;117.94000;87.62900;87.52400;87.45700;87.45400;87.41500;87.45100;87.40000;87.34300;99.36500;110.06000;119.50000;128.94000;997.28003;
1504338335;101.98000;103.58000;106.43000;117.97000;100.43000;102.91000;107.42000;118.18000;102.34000;104.04000;106.21000;119.03000;100.04000;102.55000;106.86000;117.94000;87.61800;87.54000;87.45700;87.45400;87.41500;87.45100;87.40000;87.34300;99.36500;110.06000;119.50000;128.94000;997.28003;
1504338336;101.98000;103.58000;106.43000;117.97000;100.43000;102.91000;107.42000;118.18000;102.34000;104.04000;106.21000;119.03000;100.04000;102.55000;106.86000;117.94000;87.61800;87.54000;87.47300;87.44600;87.41900;87.44800;87.41800;87.41000;99.34000;110.04000;119.47000;128.91000;997.28003;
1504338338;101.98000;103.58000;106.43000;117.97000;100.43000;102.91000;107.42000;118.18000;102.34000;104.04000;106.21000;119.03000;100.04000;102.53000;106.84000;117.92000;87.61800;87.54000;87.47300;87.44600;87.41900;87.44800;87.41800;87.41000;99.34000;110.04000;119.47000;128.91000;997.28003;
1504338340;101.98000;103.58000;106.43000;117.97000;100.43000;102.91000;107.42000;118.18000;102.34000;104.04000;106.21000;119.03000;100.04000;102.53000;106.84000;117.92000;87.61800;87.54000;87.47300;87.44600;87.41900;87.44800;87.41800;87.41000;99.34000;110.04000;119.47000;128.91000;998.48999;
1504338352;101.97000;103.57000;106.42000;117.96000;100.42000;102.91000;107.44000;118.16000;102.32000;104.05000;106.18000;119.03000;100.04000;102.53000;106.84000;117.92000;87.61800;87.54000;87.47300;87.44600;87.41900;87.44800;87.41800;87.41000;99.34000;110.04000;119.47000;128.91000;998.48999;
1504338353;101.97000;103.57000;106.42000;117.96000;100.42000;102.91000;107.44000;118.16000;102.32000;104.05000;106.18000;118.98000;100.04000;102.53000;106.84000;117.92000;87.62700;87.54800;87.48100;87.46100;87.44500;87.46200;87.43900;87.43500;99.33500;110.03000;119.44000;128.88000;998.48999;
1504338358;101.97000;103.57000;106.42000;117.96000;100.42000;102.91000;107.44000;118.16000;102.32000;104.05000;106.18000;118.98000;100.02000;102.52000;106.82000;117.90000;87.62700;87.54800;87.48100;87.46100;87.44500;87.46200;87.43900;87.43500;99.33500;110.03000;119.44000;128.88000;997.13000;
1504338369;101.97000;103.57000;106.42000;117.93000;100.41000;102.89000;107.41000;118.11000;102.30000;104.03000;106.18000;118.97000;100.02000;102.52000;106.82000;117.90000;87.64900;87.53200;87.46000;87.46100;87.44500;87.46200;87.43900;87.43500;99.33500;110.03000;119.44000;128.88000;997.13000;
1504338370;101.97000;103.57000;106.42000;117.93000;100.41000;102.89000;107.41000;118.11000;102.30000;104.03000;106.18000;118.97000;100.02000;102.52000;106.82000;117.90000;87.64900;87.53200;87.46000;87.46400;87.40600;87.45100;87.42900;87.35300;99.30900;110.01000;119.43000;128.88000;997.13000;
1504338374;101.97000;103.57000;106.42000;117.93000;100.41000;102.89000;107.41000;118.11000;102.30000;104.03000;106.18000;118.97000;100.02000;102.52000;106.82000;117.87000;87.64900;87.53200;87.46000;87.46400;87.40600;87.45100;87.42900;87.35300;99.30900;110.01000;119.43000;128.88000;997.13000;
1504338387;101.95000;103.55000;106.41000;117.91000;100.40000;102.89000;107.38000;118.11000;102.32000;104.03000;106.17000;118.94000;100.02000;102.52000;106.82000;117.87000;87.61800;87.54600;87.47300;87.47300;87.40700;87.45100;87.42900;87.35300;99.30900;110.01000;119.43000;128.88000;997.13000;
1504338388;101.95000;103.55000;106.41000;117.91000;100.40000;102.89000;107.38000;118.11000;102.32000;104.03000;106.17000;118.94000;100.02000;102.52000;106.82000;117.87000;87.61800;87.54600;87.47300;87.47300;87.40700;87.43600;87.37400;87.39700;99.29500;109.99000;119.42000;128.86000;997.13000;
